name,x,y,mag,counts
N/A,1597.0,2827.2,N/A,N/A
N/A,4920.3,2828.2,N/A,N/A
N/A,3192.9,2830.9,N/A,N/A
N/A,2020.7,2832.5,N/A,N/A
N/A,1559.7,2835.9,N/A,N/A
N/A,3529.0,2840.0,N/A,N/A
N/A,2107.5,2846.5,N/A,N/A
N/A,745.51,2848.9,N/A,N/A
N/A,3754.4,2851.9,N/A,N/A
N/A,4025.8,2858.8,N/A,N/A
N/A,4235.5,2863.4,N/A,N/A
N/A,1920.0,2863.9,N/A,N/A
N/A,509.8,2868.3,N/A,N/A
N/A,135.31,2873.1,N/A,N/A
N/A,1754.1,2875.2,N/A,N/A
N/A,2328.2,2876.2,N/A,N/A
N/A,3261.0,2889.4,N/A,N/A
N/A,4642.3,2900.0,N/A,N/A
N/A,2008.3,2907.2,N/A,N/A
N/A,4817.1,2906.4,N/A,N/A
N/A,4273.2,2915.2,N/A,N/A
N/A,3809.2,2915.0,N/A,N/A
N/A,1590.1,2917.2,N/A,N/A
N/A,5052.9,2925.9,N/A,N/A
N/A,2514.5,2934.3,N/A,N/A
N/A,2666.2,2935.9,N/A,N/A
N/A,4893.6,2950.2,N/A,N/A
N/A,3843.7,2964.3,N/A,N/A
N/A,2303.8,2969.4,N/A,N/A
N/A,2349.8,2970.5,N/A,N/A
N/A,4155.3,2977.4,N/A,N/A
N/A,2155.3,2977.4,N/A,N/A
N/A,4336.1,2985.3,N/A,N/A
N/A,2299.8,2991.0,N/A,N/A
N/A,702.04,2993.4,N/A,N/A
N/A,4225.6,2999.7,N/A,N/A
N/A,3395.0,3002.5,N/A,N/A
N/A,3938.9,3004.6,N/A,N/A
N/A,53.512,3010.1,N/A,N/A
N/A,440.55,3009.1,N/A,N/A
N/A,3017.4,3012.3,N/A,N/A
N/A,2428.4,3021.8,N/A,N/A
N/A,3906.8,3026.3,N/A,N/A
N/A,626.15,3031.0,N/A,N/A
N/A,3310.1,3034.2,N/A,N/A
N/A,2690.7,3035.2,N/A,N/A
N/A,3719.4,3038.4,N/A,N/A
N/A,1781.7,3046.4,N/A,N/A
N/A,4710.0,3047.4,N/A,N/A
N/A,3668.0,3055.3,N/A,N/A
N/A,1090.2,3060.8,N/A,N/A
N/A,3271.9,3065.4,N/A,N/A
N/A,5027.3,3073.5,N/A,N/A
N/A,3553.9,3073.7,N/A,N/A
N/A,4104.3,3083.4,N/A,N/A
N/A,4839.6,3088.7,N/A,N/A
N/A,2465.4,3097.5,N/A,N/A
N/A,4085.6,3106.6,N/A,N/A
N/A,3579.6,3115.1,N/A,N/A
N/A,4103.9,3115.6,N/A,N/A
N/A,3321.3,3117.7,N/A,N/A
N/A,3182.1,3125.6,N/A,N/A
N/A,370.28,3127.8,N/A,N/A
N/A,3244.8,3127.9,N/A,N/A
N/A,3093.2,3139.2,N/A,N/A
N/A,456.98,3140.6,N/A,N/A
N/A,4070.2,3139.4,N/A,N/A
N/A,68.865,3145.8,N/A,N/A
N/A,786.48,3153.6,N/A,N/A
N/A,1098.1,3161.9,N/A,N/A
N/A,4251.0,3161.5,N/A,N/A
N/A,3871.2,3167.1,N/A,N/A
N/A,4856.3,3172.4,N/A,N/A
N/A,1604.4,3172.6,N/A,N/A
N/A,2806.2,3179.8,N/A,N/A
N/A,1436.1,3194.2,N/A,N/A
N/A,3430.3,3212.4,N/A,N/A
N/A,3865.9,3211.2,N/A,N/A
N/A,556.21,3211.6,N/A,N/A
N/A,4579.3,3211.4,N/A,N/A
N/A,4203.4,3213.5,N/A,N/A
N/A,619.35,3214.7,N/A,N/A
N/A,1861.4,3215.0,N/A,N/A
N/A,3609.2,3214.5,N/A,N/A
N/A,804.79,3235.2,N/A,N/A
N/A,911.71,3246.4,N/A,N/A
N/A,633.13,3246.9,N/A,N/A
N/A,3304.2,3247.4,N/A,N/A
N/A,950.19,3256.5,N/A,N/A
N/A,4383.9,3265.4,N/A,N/A
N/A,2516.7,3266.8,N/A,N/A
N/A,2546.8,3282.2,N/A,N/A
N/A,4371.7,3281.9,N/A,N/A
N/A,937.19,3287.3,N/A,N/A
N/A,4173.8,3290.8,N/A,N/A
N/A,1391.2,3324.0,N/A,N/A
N/A,4625.5,3330.8,N/A,N/A
N/A,3874.7,3341.9,N/A,N/A
N/A,4269.0,3347.0,N/A,N/A
N/A,4759.6,3346.6,N/A,N/A
N/A,3431.1,3351.1,N/A,N/A
N/A,3205.7,3352.1,N/A,N/A
N/A,4538.5,3355.4,N/A,N/A
N/A,3630.6,3358.3,N/A,N/A
N/A,2527.4,3362.0,N/A,N/A
N/A,2135.4,3370.3,N/A,N/A
N/A,498.47,3371.0,N/A,N/A
N/A,2182.4,3372.8,N/A,N/A
N/A,2153.1,3373.1,N/A,N/A
N/A,282.11,3380.0,N/A,N/A
N/A,2070.8,3381.1,N/A,N/A
N/A,2664.2,3381.5,N/A,N/A
N/A,2317.9,3386.2,N/A,N/A
N/A,586.91,3388.5,N/A,N/A
N/A,3990.4,3396.5,N/A,N/A
N/A,4263.7,3403.7,N/A,N/A
N/A,1001.7,3406.1,N/A,N/A
N/A,2861.9,3405.6,N/A,N/A
N/A,3609.2,3405.6,N/A,N/A
N/A,3630.4,3406.8,N/A,N/A
N/A,4163.6,3406.1,N/A,N/A
N/A,2563.7,3413.5,N/A,N/A
N/A,756.0,3425.4,N/A,N/A
N/A,3200.5,3427.1,N/A,N/A
N/A,774.78,3433.7,N/A,N/A
N/A,2643.5,3440.4,N/A,N/A
N/A,1326.4,3442.8,N/A,N/A
N/A,1525.1,3443.5,N/A,N/A
N/A,4009.7,3444.9,N/A,N/A
N/A,109.52,3447.0,N/A,N/A
N/A,4001.1,3468.8,N/A,N/A
N/A,3203.7,3475.5,N/A,N/A
N/A,4630.7,3475.5,N/A,N/A
N/A,1120.2,3478.8,N/A,N/A
N/A,2099.0,3482.4,N/A,N/A
N/A,192.91,3484.2,N/A,N/A
N/A,1358.7,3491.6,N/A,N/A
N/A,3792.8,3498.8,N/A,N/A
N/A,3034.7,3502.1,N/A,N/A
N/A,2788.7,3507.5,N/A,N/A
N/A,3203.8,3508.9,N/A,N/A
N/A,1729.8,3514.4,N/A,N/A
N/A,2204.9,3517.4,N/A,N/A
N/A,3508.4,3517.8,N/A,N/A
N/A,4092.5,3521.3,N/A,N/A
N/A,4777.2,3525.0,N/A,N/A
N/A,2411.8,3526.8,N/A,N/A
N/A,2760.7,3529.9,N/A,N/A
N/A,4263.3,3537.3,N/A,N/A
N/A,3057.9,3543.1,N/A,N/A
N/A,3647.5,3544.4,N/A,N/A
N/A,4505.5,3555.5,N/A,N/A
N/A,2747.3,3565.7,N/A,N/A
N/A,1254.9,3567.2,N/A,N/A
N/A,1084.0,3573.8,N/A,N/A
N/A,4442.3,3573.3,N/A,N/A
N/A,4390.5,3576.8,N/A,N/A
N/A,2528.4,3607.9,N/A,N/A
N/A,4969.0,3610.2,N/A,N/A
N/A,2256.5,3615.2,N/A,N/A
N/A,3442.2,3623.0,N/A,N/A
N/A,3675.1,3625.1,N/A,N/A
